date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday
2014-12-15,NA,NA,NA,Monday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0
2014-12-16,2014,12,16,Tuesday,3,0,0,271,0,0,153,0,118,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-17,2014,12,17,Wednesday,3,0,0,414,0,0,378,0,36,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-18,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0
2014-12-19,2014,12,19,Friday,3,0,0,542,0,0,50,0,492,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-20,2014,12,20,Saturday,6,0,0,208,0,44,70,0,94,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-21,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1
2014-12-22,2014,12,22,Monday,6,0,0,1117,0,645,395,77,0,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-23,2014,12,23,Tuesday,6,0,0,1317,0,680,560,77,0,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-24,2014,12,24,Wednesday,5,0,0,863,0,568,171,85,39,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-25,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0
2014-12-26,2014,12,26,Friday,5,0,0,798,0,641,40,80,37,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-27,2014,12,27,Saturday,5,0,0,496,0,0,72,320,104,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-28,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1
2014-12-29,2014,12,29,Monday,4,0,0,1158,0,615,59,74,410,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-30,2014,12,30,Tuesday,3,0,0,733,0,585,50,98,0,0,0,0,0,0,0,0,0,0,0,2014,0
2014-12-31,2014,12,31,Wednesday,4,0,0,1031,0,591,0,74,366,0,0,0,0,0,0,0,0,0,0,2014,0
2015-01-01,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-01-02,2015,1,2,Friday,3,0,0,593,0,0,0,400,193,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-03,2015,1,3,Saturday,4,0,0,175,0,0,91,0,84,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-04,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-01-05,2015,1,5,Monday,3,0,0,425,0,203,187,35,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-06,2015,1,6,Tuesday,7,0,0,1865,0,1275,218,372,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-07,2015,1,7,Wednesday,6,3,0.5,735,89,430,195,75,35,0,0,0,89,0,0,0,0,0,0,2015,0
2015-01-08,2015,1,8,Thursday,6,0,0,1146,0,481,572,93,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-09,2015,1,9,Friday,8,0,0,1032,0,628,264,78,62,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-10,2015,1,10,Saturday,8,4,0.5,983,143,0,304,200,479,0,0,0,83,60,0,0,0,0,0,2015,0
2015-01-11,2015,1,11,Sunday,6,3,0.5,940,125,705,235,0,0,0,0,0,125,0,0,0,0,0,0,2015,1
2015-01-12,2015,1,12,Monday,5,0,0,1144,0,550,160,434,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-13,2015,1,13,Tuesday,5,0,0,651,0,329,237,85,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-14,2015,1,14,Wednesday,9,4,0.444444444,1256,217,419,292,434,111,0,0,0,150,67,0,0,0,0,0,2015,0
2015-01-15,2015,1,15,Thursday,4,0,0,820,0,625,116,79,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-16,2015,1,16,Friday,12,0,0,1319,0,467,366,146,340,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-17,2015,1,17,Saturday,4,0,0,330,0,0,90,0,240,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-18,2015,1,18,Sunday,5,0,0,843,0,341,462,40,0,0,0,0,0,0,0,0,0,0,0,2015,1
2015-01-19,2015,1,19,Monday,7,3,0.428571429,1017,139,636,291,90,0,0,0,0,139,0,0,0,0,0,0,2015,0
2015-01-20,2015,1,20,Tuesday,10,4,0.4,1560,120,583,514,463,0,0,0,0,120,0,0,0,0,0,0,2015,0
2015-01-21,2015,1,21,Wednesday,12,4,0.333333333,1394,155,704,590,75,25,0,0,0,155,0,0,0,0,0,0,2015,0
2015-01-22,2015,1,22,Thursday,10,4,0.4,1729,124,774,351,76,528,0,0,0,94,30,0,0,0,0,0,2015,0
2015-01-23,2015,1,23,Friday,11,4,0.363636364,1263,184,683,338,79,163,0,0,0,80,104,0,0,0,0,0,2015,0
2015-01-24,2015,1,24,Saturday,7,3,0.428571429,910,110,0,305,340,265,0,0,0,60,50,0,0,0,0,0,2015,0
2015-01-25,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-01-26,2015,1,26,Monday,6,0,0,1079,0,541,384,88,66,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-27,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-01-28,2015,1,28,Wednesday,9,3,0.333333333,1157,138,620,372,70,95,0,0,0,73,65,0,0,0,0,0,2015,0
2015-01-29,2015,1,29,Thursday,4,0,0,608,0,390,183,35,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-01-30,2015,1,30,Friday,4,3,0.75,748,158,280,195,35,238,0,0,0,53,105,0,0,0,0,0,2015,0
2015-01-31,2015,1,31,Saturday,6,0,0,666,0,292,246,35,93,0,0,0,0,0,0,0,0,0,0,2015,0
2015-02-01,2015,2,1,Sunday,3,0,0,451,0,131,0,0,320,0,0,0,0,0,0,0,0,0,0,2015,1
2015-02-02,2015,2,2,Monday,6,3,0.5,962,130,669,130,83,80,0,0,0,55,75,0,0,0,0,0,2015,0
2015-02-03,2015,2,3,Tuesday,8,0,0,1924,0,1053,210,435,226,0,0,0,0,0,0,0,0,0,0,2015,0
2015-02-04,2015,2,4,Wednesday,11,4,0.363636364,1645,128,715,395,505,30,0,0,0,128,0,0,0,0,0,0,2015,0
2015-02-05,2015,2,5,Thursday,11,4,0.363636364,1968,211,1048,844,76,0,0,0,0,211,0,0,0,0,0,0,2015,0
2015-02-06,2015,2,6,Friday,12,4,0.333333333,1047,161,403,496,75,73,0,0,0,161,0,0,0,0,0,0,2015,0
2015-02-07,2015,2,7,Saturday,11,3,0.272727273,1385,100,347,593,41,404,0,0,0,100,0,0,0,0,0,0,2015,0
2015-02-08,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-02-09,2015,2,9,Monday,7,0,0,1593,0,1018,70,505,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-02-10,2015,2,10,Tuesday,8,0,0,1269,0,722,469,78,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-02-11,2015,2,11,Wednesday,10,6,0.6,1682,171,583,979,84,36,0,0,0,171,0,0,0,0,0,0,2015,0
2015-02-12,2015,2,12,Thursday,12,8,0.666666667,1432,405,638,723,71,0,0,0,0,405,0,0,0,0,0,0,2015,0
2015-02-13,2015,2,13,Friday,14,4,0.285714286,1592,236,686,600,251,55,0,0,0,221,15,0,0,0,0,0,2015,0
2015-02-14,2015,2,14,Saturday,8,4,0.5,686,221,90,516,0,80,0,0,0,221,0,0,0,0,0,0,2015,0
2015-02-15,2015,2,15,Sunday,3,0,0,270,0,80,190,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
2015-02-16,2015,2,16,Monday,6,3,0.5,1182,182,781,326,75,0,0,0,0,182,0,0,0,0,0,0,2015,0
2015-02-17,2015,2,17,Tuesday,7,4,0.571428571,1579,141,599,430,550,0,0,0,0,141,0,0,0,0,0,0,2015,0
2015-02-18,2015,2,18,Wednesday,10,6,0.6,1203,205,445,549,173,36,0,0,0,205,0,0,0,0,0,0,2015,0
2015-02-19,2015,2,19,Thursday,8,3,0.375,1500,110,435,985,80,0,0,0,0,110,0,0,0,0,0,0,2015,0
2015-02-20,2015,2,20,Friday,13,3,0.230769231,1654,222,847,376,87,344,0,0,0,32,190,0,0,0,0,0,2015,0
2015-02-21,2015,2,21,Saturday,7,4,0.571428571,438,147,0,329,0,109,0,0,0,147,0,0,0,0,0,0,2015,0
2015-02-22,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-02-23,2015,2,23,Monday,6,3,0.5,941,160,531,325,85,0,0,0,0,160,0,0,0,0,0,0,2015,0
2015-02-24,2015,2,24,Tuesday,7,0,0,1845,0,691,384,770,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-02-25,2015,2,25,Wednesday,10,5,0.5,1716,186,599,429,510,178,0,0,0,186,0,0,0,0,0,0,2015,0
2015-02-26,2015,2,26,Thursday,5,3,0.6,953,180,524,350,79,0,0,0,0,180,0,0,0,0,0,0,2015,0
2015-02-27,2015,2,27,Friday,5,0,0,1012,0,237,711,35,29,0,0,0,0,0,0,0,0,0,0,2015,0
2015-02-28,2015,2,28,Saturday,7,3,0.428571429,446,80,81,262,0,103,0,0,0,80,0,0,0,0,0,0,2015,0
2015-03-01,2015,3,1,Sunday,4,0,0,349,0,110,239,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
2015-03-02,2015,3,2,Monday,7,3,0.428571429,1567,148,590,416,355,206,0,0,0,61,87,0,0,0,0,0,2015,0
2015-03-03,2015,3,3,Tuesday,7,5,0.714285714,1257,239,544,558,80,75,0,0,0,171,68,0,0,0,0,0,2015,0
2015-03-04,2015,3,4,Wednesday,12,5,0.416666667,1619,221,298,703,412,206,0,0,0,139,82,0,0,0,0,0,2015,0
2015-03-05,2015,3,5,Thursday,10,5,0.5,1331,153,544,707,80,0,0,0,0,153,0,0,0,0,0,0,2015,0
2015-03-06,2015,3,6,Friday,11,5,0.454545455,1777,325,559,624,453,141,0,0,0,235,90,0,0,0,0,0,2015,0
2015-03-07,2015,3,7,Saturday,7,4,0.571428571,503,147,0,420,0,83,0,0,0,147,0,0,0,0,0,0,2015,0
2015-03-08,2015,3,8,Sunday,4,0,0,728,0,50,108,390,180,0,0,0,0,0,0,0,0,0,0,2015,1
2015-03-09,2015,3,9,Monday,3,0,0,293,0,0,206,0,87,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-10,2015,3,10,Tuesday,8,4,0.5,1026,120,35,447,350,194,0,0,0,51,69,0,0,0,0,0,2015,0
2015-03-11,2015,3,11,Wednesday,5,0,0,295,0,0,164,0,131,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-12,2015,3,12,Thursday,10,0,0,1146,0,285,400,461,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-13,2015,3,13,Friday,7,4,0.571428571,708,158,209,331,37,131,0,0,0,88,70,0,0,0,0,0,2015,0
2015-03-14,2015,3,14,Saturday,9,5,0.555555556,1012,186,95,365,320,232,0,0,0,184,2,0,0,0,0,0,2015,0
2015-03-15,2015,3,15,Sunday,5,0,0,653,0,73,198,0,382,0,0,0,0,0,0,0,0,0,0,2015,1
2015-03-16,2015,3,16,Monday,8,0,0,1463,0,215,300,693,255,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-17,2015,3,17,Tuesday,7,4,0.571428571,1044,151,518,449,77,0,0,0,0,151,0,0,0,0,0,0,2015,0
2015-03-18,2015,3,18,Wednesday,9,0,0,1499,0,452,260,475,312,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-19,2015,3,19,Thursday,9,4,0.444444444,1055,203,503,355,197,0,0,0,0,203,0,0,0,0,0,0,2015,0
2015-03-20,2015,3,20,Friday,11,4,0.363636364,1388,183,489,384,415,100,0,0,0,93,90,0,0,0,0,0,2015,0
2015-03-21,2015,3,21,Saturday,6,3,0.5,491,134,50,330,0,111,0,0,0,134,0,0,0,0,0,0,2015,0
2015-03-22,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-03-23,2015,3,23,Monday,9,4,0.444444444,1283,281,650,388,75,170,0,0,0,121,160,0,0,0,0,0,2015,0
2015-03-24,2015,3,24,Tuesday,7,0,0,1140,0,485,229,346,80,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-25,2015,3,25,Wednesday,11,5,0.454545455,1843,299,1145,467,83,148,0,0,0,189,110,0,0,0,0,0,2015,0
2015-03-26,2015,3,26,Thursday,8,3,0.375,1640,88,663,454,523,0,0,0,0,88,0,0,0,0,0,0,2015,0
2015-03-27,2015,3,27,Friday,10,3,0.3,1142,118,447,398,172,125,0,0,0,118,0,0,0,0,0,0,2015,0
2015-03-28,2015,3,28,Saturday,8,0,0,735,0,68,306,250,111,0,0,0,0,0,0,0,0,0,0,2015,0
2015-03-29,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-03-30,2015,3,30,Monday,8,6,0.75,1296,240,441,508,70,277,0,0,0,175,65,0,0,0,0,0,2015,0
2015-03-31,2015,3,31,Tuesday,4,0,0,508,0,212,256,40,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-04-01,2015,4,1,Wednesday,7,3,0.428571429,1379,165,751,382,83,163,0,0,0,65,100,0,0,0,0,0,2015,0
2015-04-02,2015,4,2,Thursday,11,6,0.545454545,2118,202,769,903,245,201,0,0,0,192,10,0,0,0,0,0,2015,0
2015-04-03,2015,4,3,Friday,7,0,0,1489,0,1002,225,42,220,0,0,0,0,0,0,0,0,0,0,2015,0
2015-04-04,2015,4,4,Saturday,9,4,0.444444444,1386,90,350,723,0,313,0,0,0,90,0,0,0,0,0,0,2015,0
2015-04-05,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-04-06,2015,4,6,Monday,7,3,0.428571429,1378,164,406,460,46,466,0,0,0,55,109,0,0,0,0,0,2015,0
2015-04-07,2015,4,7,Tuesday,7,3,0.428571429,1078,65,295,742,41,0,0,0,0,65,0,0,0,0,0,0,2015,0
2015-04-08,2015,4,8,Wednesday,12,5,0.416666667,2566,312,773,1082,558,153,0,0,0,197,115,0,0,0,0,0,2015,0
2015-04-09,2015,4,9,Thursday,9,0,0,1701,0,774,846,81,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-04-10,2015,4,10,Friday,13,6,0.461538462,2212,312,863,599,423,327,0,0,0,191,121,0,0,0,0,0,2015,0
2015-04-11,2015,4,11,Saturday,7,4,0.571428571,595,101,11,485,0,99,0,0,0,99,2,0,0,0,0,0,2015,0
2015-04-12,2015,4,12,Sunday,4,0,0,862,0,0,296,325,241,0,0,0,0,0,0,0,0,0,0,2015,1
2015-04-13,2015,4,13,Monday,5,4,0.8,890,254,384,394,0,112,0,0,0,142,112,0,0,0,0,0,2015,0
2015-04-14,2015,4,14,Tuesday,13,0,0,1977,0,772,663,363,179,0,0,0,0,0,0,0,0,0,0,2015,0
2015-04-15,2015,4,15,Wednesday,13,5,0.384615385,1696,225,840,451,228,177,0,0,0,115,110,0,0,0,0,0,2015,0
2015-04-16,2015,4,16,Thursday,8,3,0.375,1579,197,425,709,345,100,0,0,0,197,0,0,0,0,0,0,2015,0
2015-04-17,2015,4,17,Friday,8,3,0.375,882,239,85,528,100,169,0,0,0,109,130,0,0,0,0,0,2015,0
2015-04-18,2015,4,18,Saturday,8,7,0.875,1282,242,0,815,360,107,0,0,0,237,5,0,0,0,0,0,2015,0
2015-04-19,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-04-20,2015,4,20,Monday,10,4,0.4,2033,265,956,502,450,125,0,0,0,140,125,0,0,0,0,0,2015,0
2015-04-21,2015,4,21,Tuesday,5,0,0,747,0,373,374,0,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-04-22,2015,4,22,Wednesday,8,3,0.375,1447,118,411,626,250,160,0,0,0,118,0,0,0,0,0,0,2015,0
2015-04-23,2015,4,23,Thursday,6,4,0.666666667,899,142,451,448,0,0,0,0,0,142,0,0,0,0,0,0,2015,0
2015-04-24,2015,4,24,Friday,9,4,0.444444444,1536,191,501,625,370,40,0,0,0,191,0,0,0,0,0,0,2015,0
2015-04-25,2015,4,25,Saturday,7,4,0.571428571,1084,195,25,916,0,143,0,0,0,183,12,0,0,0,0,0,2015,0
2015-04-26,2015,4,26,Sunday,3,0,0,592,0,159,0,290,143,0,0,0,0,0,0,0,0,0,0,2015,1
2015-04-27,2015,4,27,Monday,6,3,0.5,1854,234,480,1374,0,0,0,0,0,234,0,0,0,0,0,0,2015,0
2015-04-28,2015,4,28,Tuesday,8,4,0.5,1480,199,396,594,340,150,0,0,0,199,0,0,0,0,0,0,2015,0
2015-04-29,2015,4,29,Wednesday,10,4,0.4,1416,200,678,695,0,43,0,0,0,200,0,0,0,0,0,0,2015,0
2015-04-30,2015,4,30,Thursday,7,0,0,1081,0,319,291,320,151,0,0,0,0,0,0,0,0,0,0,2015,0
2015-05-01,2015,5,1,Friday,7,3,0.428571429,1592,166,691,816,85,0,0,0,0,166,0,0,0,0,0,0,2015,0
2015-05-02,2015,5,2,Saturday,10,4,0.4,1070,120,68,483,380,139,0,0,0,120,0,0,0,0,0,0,2015,0
2015-05-03,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-05-04,2015,5,4,Monday,9,4,0.444444444,2499,168,1454,545,440,60,0,0,0,168,0,0,0,0,0,0,2015,0
2015-05-05,2015,5,5,Tuesday,9,7,0.777777778,2191,305,537,1577,77,0,0,0,0,305,0,0,0,0,0,0,2015,0
2015-05-06,2015,5,6,Wednesday,7,3,0.428571429,1380,116,630,643,81,26,0,0,0,116,0,0,0,0,0,0,2015,0
2015-05-07,2015,5,7,Thursday,13,4,0.307692308,1818,230,980,755,83,0,0,0,0,230,0,0,0,0,0,0,2015,0
2015-05-08,2015,5,8,Friday,10,4,0.4,2065,189,640,840,465,120,0,0,0,189,0,0,0,0,0,0,2015,0
2015-05-09,2015,5,9,Saturday,7,5,0.714285714,538,186,0,436,0,102,0,0,0,184,2,0,0,0,0,0,2015,0
2015-05-10,2015,5,10,Sunday,3,0,0,548,0,0,188,360,0,0,0,0,0,0,0,0,0,0,0,2015,1
2015-05-11,2015,5,11,Monday,9,4,0.444444444,1288,253,631,447,80,130,0,0,0,123,130,0,0,0,0,0,2015,0
2015-05-12,2015,5,12,Tuesday,12,6,0.5,2430,148,1173,742,455,60,0,0,0,148,0,0,0,0,0,0,2015,0
2015-05-13,2015,5,13,Wednesday,7,3,0.428571429,1140,130,546,368,86,140,0,0,0,50,80,0,0,0,0,0,2015,0
2015-05-14,2015,5,14,Thursday,9,3,0.333333333,1361,165,657,630,74,0,0,0,0,165,0,0,0,0,0,0,2015,0
2015-05-15,2015,5,15,Friday,7,3,0.428571429,1288,204,547,501,75,165,0,0,0,69,135,0,0,0,0,0,2015,0
2015-05-16,2015,5,16,Saturday,8,5,0.625,842,240,0,766,0,76,0,0,0,240,0,0,0,0,0,0,2015,0
2015-05-17,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-05-18,2015,5,18,Monday,9,4,0.444444444,2262,249,1476,530,111,145,0,0,0,104,145,0,0,0,0,0,2015,0
2015-05-19,2015,5,19,Tuesday,6,0,0,1108,0,618,406,84,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-05-20,2015,5,20,Wednesday,11,5,0.454545455,1497,176,712,617,79,89,0,0,0,176,0,0,0,0,0,0,2015,0
2015-05-21,2015,5,21,Thursday,12,6,0.5,1771,379,583,915,85,188,0,0,0,229,150,0,0,0,0,0,2015,0
2015-05-22,2015,5,22,Friday,9,5,0.555555556,1934,255,1207,645,82,0,0,0,0,255,0,0,0,0,0,0,2015,0
2015-05-23,2015,5,23,Saturday,6,3,0.5,556,117,60,405,0,91,0,0,0,117,0,0,0,0,0,0,2015,0
2015-05-24,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-05-25,2015,5,25,Monday,4,0,0,972,0,615,276,81,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-05-26,2015,5,26,Tuesday,7,0,0,1534,0,1036,392,106,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-05-27,2015,5,27,Wednesday,9,3,0.333333333,1233,156,567,556,83,27,0,0,0,156,0,0,0,0,0,0,2015,0
2015-05-28,2015,5,28,Thursday,6,3,0.5,1083,145,571,439,73,0,0,0,0,145,0,0,0,0,0,0,2015,0
2015-05-29,2015,5,29,Friday,8,5,0.625,2899,466,609,2041,77,172,0,0,0,429,37,0,0,0,0,0,2015,0
2015-05-30,2015,5,30,Saturday,5,0,0,323,0,0,199,30,94,0,0,0,0,0,0,0,0,0,0,2015,0
2015-05-31,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-06-01,2015,6,1,Monday,5,3,0.6,1484,287,787,439,80,178,0,0,0,129,158,0,0,0,0,0,2015,0
2015-06-02,2015,6,2,Tuesday,8,3,0.375,1415,167,802,525,88,0,0,0,0,167,0,0,0,0,0,0,2015,0
2015-06-03,2015,6,3,Wednesday,6,4,0.666666667,762,206,353,180,41,188,0,0,0,91,115,0,0,0,0,0,2015,0
2015-06-04,2015,6,4,Thursday,4,0,0,959,0,762,114,83,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-05,2015,6,5,Friday,9,4,0.444444444,1565,268,742,366,81,376,0,0,0,148,120,0,0,0,0,0,2015,0
2015-06-06,2015,6,6,Saturday,6,4,0.666666667,834,167,0,736,0,98,0,0,0,167,0,0,0,0,0,0,2015,0
2015-06-07,2015,6,7,Sunday,3,3,1,643,246,0,643,0,0,0,0,0,246,0,0,0,0,0,0,2015,1
2015-06-08,2015,6,8,Monday,7,4,0.571428571,1303,185,699,364,85,155,0,0,0,80,105,0,0,0,0,0,2015,0
2015-06-09,2015,6,9,Tuesday,7,5,0.714285714,1524,163,715,728,81,0,0,0,0,163,0,0,0,0,0,0,2015,0
2015-06-10,2015,6,10,Wednesday,8,5,0.625,1417,278,707,435,83,192,0,0,0,173,105,0,0,0,0,0,2015,0
2015-06-11,2015,6,11,Thursday,4,0,0,1133,0,860,187,86,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-12,2015,6,12,Friday,9,5,0.555555556,1647,248,757,469,76,345,0,0,0,138,110,0,0,0,0,0,2015,0
2015-06-13,2015,6,13,Saturday,4,0,0,161,0,0,54,0,107,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-14,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-06-15,NA,NA,NA,Monday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-16,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-17,2015,6,17,Wednesday,3,0,0,277,0,0,237,0,40,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-18,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-19,2015,6,19,Friday,5,3,0.6,656,188,8,648,0,0,0,0,0,188,0,0,0,0,0,0,2015,0
2015-06-20,2015,6,20,Saturday,7,0,0,264,0,65,100,0,99,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-21,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-06-22,NA,NA,NA,Monday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-23,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-24,2015,6,24,Wednesday,4,0,0,290,0,0,254,0,36,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-25,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-26,NA,NA,NA,Friday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0
2015-06-27,2015,6,27,Saturday,3,0,0,117,0,0,34,0,83,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-28,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-06-29,2015,6,29,Monday,3,0,0,293,0,46,247,0,0,0,0,0,0,0,0,0,0,0,0,2015,0
2015-06-30,2015,6,30,Tuesday,4,3,0.75,790,164,0,790,0,0,0,0,0,164,0,0,0,0,0,0,2015,0
2015-07-01,2015,7,1,Wednesday,7,5,0.714285714,1678,280,307,1330,41,0,0,0,0,280,0,0,0,0,0,0,2015,0
2015-07-02,2015,7,2,Thursday,6,5,0.833333333,998,234,255,425,38,280,0,0,0,164,70,0,0,0,0,0,2015,0
2015-07-03,2015,7,3,Friday,8,4,0.5,813,129,318,311,45,139,0,0,0,116,13,0,0,0,0,0,2015,0
2015-07-04,2015,7,4,Saturday,5,3,0.6,896,148,0,349,410,137,0,0,0,148,0,0,0,0,0,0,2015,0
2015-07-05,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1
2015-07-06,2015,7,6,Monday,8,4,0.5,1857,216,461,864,452,80,0,0,0,216,0,0,0,0,0,0,2015,0
2015-07-07,2015,7,7,Tuesday,6,3,0.5,920,137,440,443,37,0,0,0,0,137,0,0,0,0,0,0,2015,0
2015-07-08,2015,7,8,Wednesday,14,6,0.428571429,2241,310,533,997,426,285,0,0,0,310,0,0,0,0,0,0,2015,0
2015-07-09,2015,7,9,Thursday,13,7,0.538461538,1533,272,422,707,388,16,0,0,0,272,0,0,0,0,0,0,2015,0
